"","sid","depth","minProbe","minProbeDate","maxProbe","maxProbeDate","thickness","modLL","modDUL","slgaLL","slgaDUL"
"14","opSID_20615",400,6.92302395833333,2016-11-15,21.3074583333333,2017-02-11,100,0.107663567972672,0.275879409070054,0.0986050380635649,0.237106702788637
"15","opSID_20615",500,9.58452916666667,2016-11-15,19.60116875,2017-02-11,100,0.120697163442136,0.275618266274601,0.102374718574841,0.239366809554729
"16","opSID_20615",600,15.1183052083333,2017-10-14,22.3834114583333,2017-02-12,100,0.126824644431193,0.278306213110417,0.10647430619041,0.242576688201987
"17","opSID_20615",700,16.1890020833333,2019-06-26,21.5417242105263,2017-03-05,100,0.128704544320331,0.282070552004378,0.110444692178433,0.245902292419998
"18","opSID_20615",800,20.3750541666667,2019-06-27,27.1927810526316,2018-02-11,100,0.130209788281122,0.284183155627735,0.113617051472776,0.248128591781244
"19","opSID_20615",900,30.262321875,2016-11-16,37.4535357894737,2018-02-11,100,0.131373197713326,0.284620904257362,0.115985716064402,0.249245289417696
"20","opSID_20615",1000,31.5892333333333,2016-11-16,39.21485625,2019-12-31,100,0.132194772616943,0.28338379789326,0.117550685953313,0.249252385329354
"21","opSID_21918",100,0.0218666666666667,2018-05-24,46.5603947916667,2020-11-27,100,0.0598224058245587,0.22265400127804,0.086069875424218,0.239165216067176
"22","opSID_21918",200,9.3082619047619,2019-03-18,31.2346739583333,2020-10-06,100,0.0749911374340829,0.249388167267701,0.0881500282773985,0.233626927348624
"23","opSID_21918",300,25.163234375,2019-06-25,36.7816708333333,2019-01-24,100,0.0905741949472123,0.260150012871512,0.0889260116206132,0.229136219173871
"24","opSID_21918",400,25.75044375,2019-06-25,36.26171875,2019-01-25,100,0.106263842886139,0.263317372205758,0.0900000546331699,0.226791488904448
"25","opSID_21918",500,30.0411041666667,2019-06-26,41.5104625,2018-01-20,100,0.118636130185312,0.267979083407804,0.0952574722486103,0.229650901714377
"26","opSID_21918",600,28.527859375,2019-06-27,44.203815625,2019-01-26,100,0.127662040310278,0.274212170529661,0.104731190864676,0.237740374257676
"27","opSID_21918",700,33.5396666666667,2019-06-27,49.232921875,2019-01-26,100,0.133541334484498,0.280275823222709,0.115430161928446,0.247574704376502
"28","opSID_21918",800,29.4984385416667,2019-06-28,38.351721875,2019-01-26,100,0.136565022885361,0.283634046164264,0.12299705544924,0.25407668398906
"29","opSID_21918",900,20.1218380952381,2019-03-18,26.8811125,2019-02-04,100,0.136735571700809,0.284265347868542,0.127394944901716,0.257203285908216
"30","opSID_21918",1000,18.2603270833333,2019-07-22,31.75555,2019-02-04,100,0.134052980930844,0.282169728335541,0.128623830285872,0.25695451013397
"31","opSID_31710",100,9.55942916666667,2016-09-15,31.2362260416667,2017-11-29,100,0.0596377104133825,0.214591827952628,0.0878128112608,0.238517157945591
"32","opSID_31710",200,8.66885833333333,2016-03-18,29.9266072916667,2020-10-06,100,0.0784179220743249,0.23314701667907,0.0926810890199117,0.236699896738184
"33","opSID_31710",300,11.73808125,2020-05-11,54.5425333333333,2018-01-20,100,0.0999797121880585,0.246598079188641,0.0956790075673021,0.234925359093528
"34","opSID_31710",400,12.8656114583333,2016-10-01,30.0994916666667,2020-10-15,100,0.119576826826245,0.25899758445851,0.0972732717069166,0.233249132904219
"35","opSID_31710",500,17.6524322916667,2016-07-18,35.6561010416667,2020-11-28,100,0.132404153801875,0.2691745042604,0.100664031522214,0.23461772016505
"36","opSID_31710",600,23.0571729166667,2016-07-18,40.4525239583333,2020-11-29,100,0.138420971825227,0.277118914626274,0.105878406929157,0.23905609123191
"37","opSID_31710",700,25.7935291666667,2016-07-19,41.9010729166667,2021-01-26,100,0.139879519999461,0.282826715382698,0.111557947563857,0.244530182365814
